	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
nuclear division (GO:0000280)	0.0	0.0	0.0	0.0	0.0	0.0	-85.213184205	-81.210966906	-48.2885722192	-67.7451310553	-67.3219837979	-53.4905653684
negative regulation of cell division (GO:0051782)	0.0	0.0	0.0	0.0	0.0	0.0	-18.9773337397	-18.9678587531	-10.9375365577	-14.6385093326	-7.59082273947	-14.3357026583
spindle assembly checkpoint (GO:0071173)	0.0	0.0	0.0	0.0	0.0	0.0	-14.5566848522	-9.36771320788	-9.38183441603	-9.59134046362	-9.85865537303	-9.40148848832
mitotic spindle assembly checkpoint (GO:0007094)	0.0	0.0	0.0	0.0	0.0	0.0	-15.1887905698	-9.84241015515	-9.7872309227	-10.0113609628	-10.2798894503	-9.81763929999
mitotic nuclear division (GO:0007067)	0.0	0.0	0.0	0.0	0.0	0.0	-87.5693413127	-83.5511650213	-48.8674962915	-69.5946250434	-64.930943515	-50.7543067397
positive regulation of mitosis (GO:0045840)	0.0	0.0	0.0	0.0	0.0	0.0	-12.5319394273	-8.14019865461	-8.15259729146	-8.19387427295	-8.33824803501	-7.94339440891
mitotic spindle checkpoint (GO:0071174)	0.0	0.0	0.0	0.0	0.0	0.0	-18.8141993577	-13.4253538858	-13.4485114178	-8.94755325504	-13.7868176058	-8.7470553901
organelle fission (GO:0048285)	0.0	0.0	0.0	0.0	0.0	0.0	-85.6564141206	-76.9429823143	-48.8447336388	-63.7401827016	-63.6749518998	-50.1716287966
mitotic cell cycle checkpoint (GO:0007093)	0.0	1.02981684804	0.0	0.0	0.0	1.00988205175	-51.3645923623	-41.8401478077	-37.0846208823	-41.1269019962	-36.8057030204	-40.571200264
purine ribonucleoside monophosphate catabolic process (GO:0009169)	0.0	0.0	0.0	0.0	0.0	0.0	-13.004016699	-15.4976294437	-8.54933440103	-6.28026378484	-3.32007762303	-7.97211735921
purine nucleoside monophosphate catabolic process (GO:0009128)	0.0	0.0	0.0	0.0	0.0	0.0	-12.9707409883	-15.470781015	-8.50884111192	-6.25326902343	-3.32064781712	-7.93897313494
nucleoside monophosphate catabolic process (GO:0009125)	0.0	0.0	0.0	0.0	0.0	0.0	-12.9268952332	-15.4081976606	-8.46560702421	-6.20965116861	-3.27288176832	-7.88421197585
ribonucleoside monophosphate catabolic process (GO:0009158)	0.0	0.0	0.0	0.0	0.0	0.0	-13.019651309	-15.4791976662	-8.53838870665	-6.28823512083	-3.31519440586	-7.96197432985
ATP catabolic process (GO:0006200)	0.0	0.0	0.0	0.0	0.0	0.0	-13.3691419142	-15.8645418363	-8.81520552418	-6.51502545873	-3.50855609108	-8.22284912468
nucleoside monophosphate metabolic process (GO:0009123)	0.0	0.0	0.0	0.0	0.0	0.0	-27.4603744381	-21.7459142857	-12.0341926357	-11.565583242	-6.09692946645	-18.1036709402
spindle checkpoint (GO:0031577)	0.0	0.0	0.0	0.0	0.0	0.0	-27.0115028259	-16.5902713959	-16.591019378	-11.8763280857	-16.6728666361	-11.6475744196
cell division (GO:0051301)	0.0	0.0	0.0	0.0	0.0	0.0	-12.808191497	-16.0073608585	-4.77610640087	-4.635924462	-4.75377432949	-2.56997396046
ribonucleoside monophosphate metabolic process (GO:0009161)	0.0	0.0	0.0	0.0	0.0	0.0	-19.9927637438	-14.9564404177	-8.51341822896	-6.33465937305	-3.59030069357	-11.8582251508
mitotic spindle organization (GO:0007052)	0.0	0.0	0.0	0.0	0.0	0.0	-15.7135878419	-15.5911305296	-10.1431493422	-5.92280440155	-6.01078644002	-10.2025175792
chromosome organization (GO:0051276)	0.0	0.0	0.0	0.0	0.0	0.0	-119.910486729	-88.5438098592	-74.2964131297	-78.5496915414	-81.8297281884	-75.5809258833
purine ribonucleoside monophosphate metabolic process (GO:0009167)	0.0	0.0	0.0	0.0	0.0	0.0	-15.9804592187	-11.2600497215	-7.2910826685	-5.2539235524	-2.73768173224	-8.57946424732
purine nucleoside monophosphate metabolic process (GO:0009126)	0.0	0.0	0.0	0.0	0.0	0.0	-15.8729741217	-11.2256726046	-7.27107299211	-5.22852049056	-2.72065090167	-8.52243117681
ATP metabolic process (GO:0046034)	0.0	0.0	0.0	0.0	0.0	0.0	-15.0709904698	-12.6980172888	-8.41251146944	-4.58015409306	-2.20332772146	-7.81178862438
regulation of chromosome segregation (GO:0051983)	0.0	0.0	0.0	0.0	0.0	0.0	-46.1133442382	-46.1582539719	-30.2581324564	-29.8465627484	-29.9723907333	-24.4596437174
microtubule cytoskeleton organization (GO:0000226)	0.0	0.0	0.0	0.0	0.0	0.0	-42.4236700357	-30.680569347	-24.0931464538	-20.1698793548	-14.4844597442	-22.8823985661
chromosome segregation (GO:0007059)	0.0	0.0	0.0	0.0	0.0	0.0	-60.2971444882	-49.9896493107	-31.0157690293	-18.1888919022	-30.8084472107	-21.7236768662
microtubule-based process (GO:0007017)	0.0	0.0	0.0	0.0	0.0	0.0	-46.6016618403	-36.0326805997	-27.1721469174	-26.3740120843	-18.5061633248	-25.6559497478
mitotic sister chromatid segregation (GO:0000070)	0.0	0.0	0.0	0.0	0.0	0.0	-52.3063669633	-28.5200052065	-20.6336623743	-14.1020756148	-14.4698078078	-13.9841321894
sister chromatid segregation (GO:0000819)	0.0	0.0	0.0	0.0	0.0	0.0	-56.5542129573	-33.5762806128	-19.0548474184	-12.7999992158	-13.236602795	-12.6590946576
spindle organization (GO:0007051)	0.0	0.0	0.0	0.0	0.0	0.0	-25.6773939443	-21.283316289	-13.2717212022	-9.62437255532	-6.6135458737	-9.38118626735
