	0.04	0.12	0.37	1.11	3.33	10.0
PHYH	-0.0221792497508					
PI3	-0.0193110842471					
PIEZO2			-0.0162062942263			
PLA2G2A	-0.0189370188326					
PLAC8		-0.0393135299887	-0.0223881178658	-0.0212269972653		-0.0179989912551
PLAT			-0.0296094825701			
PLBD1		-0.0201476627583	-0.0238331817299			
PLEKHA5		-0.0179834114304				
PLEKHJ1		-0.0204202037345	-0.016786982353		-0.0223929707313	
PLK1						-0.0227484169891
PLOD2	-0.0143080359046					
PLP1						-0.0152712824954
PLS1	-0.0145906811975		-0.0148480489493			
PLS3	-0.0212499987759					
PLTP	-0.0192987023494		-0.0210583251756			
PLVAP	-0.0244115458132					
PMEPA1	-0.0144005066873					
PMM2	-0.0226609647706			-0.0281111995441		
PODXL					-0.018457898649	
POLB				-0.018457457805	-0.0150352317727	
POLD2						-0.0145301892114
POLE2			-0.0156461995964			-0.0159277543563
POLE3		-0.0151552696719	-0.015967506719	-0.027805700834		-0.0145809390469
POLR2E					-0.0180263883577	
POLR2I					-0.0349227043107	
POLR3K					-0.0167029450453	-0.0130651587295
POP7						-0.0136940783222
POU2AF1			-0.0255449555072			
PPA1	-0.0212820686082					
PPAP2C			-0.0217895433852		-0.0194543846096	
PPARG						-0.0180753032653
PPAT						-0.013547625624
PPDPF					-0.0150105920978	
PPIF						-0.0206114293805
PPM1H					-0.0157327493895	
PPP1CA						-0.0131435220871
PPP1R13L	-0.0182165392763					
PPP1R3C		-0.0256775170592				
PPP2R3A		-0.0160566344909				
PRAME		-0.0462593754694				-0.0183307378943
PRDX4	-0.0257990268895			-0.0150238614548		
PRKAR2B			-0.0273464524975			
PRKCB			-0.0296383846998			
PRKCZ					-0.0174812189256	
PRMT1			-0.0182982716476		-0.0183689941818	-0.0225314317033
PRMT3				-0.0142507404255		
PRPF4		-0.0205376062186		-0.0341776084507		
PRR15L		-0.0180233894938				
PRR7					-0.015216409971	
PRTN3			-0.0247892573205			
PSAT1						-0.0172574281371
PSD3						-0.016271702897
PSENEN					-0.0180590852589	
PSG5		-0.016232623579				
PSMA3				-0.0159085911144		-0.0139285447032
PSMA6				-0.0140067279439		
PSMA7					-0.0157535370568	-0.0163095339062
PSMB3				-0.0196734342142		
PSMB6					-0.0146555031174	
PSMC4						-0.0147762093363
PSMD13				-0.0160941085816		
PSMD14						-0.0145717647433
PSMD8					-0.018414283721	-0.0168144971942
PSMG1						-0.0185771215394
PSRC1				-0.0172866562769	-0.0157895050195	
PTGDS			-0.0176589345307			
PTP4A1				-0.0140937976141		
PTP4A3	-0.0141023334709					
PTPLAD1				-0.0144369201735		
PTPLB	-0.0218829747194					
PTPN4				-0.0142741749971		
PTPRCAP	-0.014006696587					
PTPRE			-0.0195050438875			
PTPRZ1			-0.0168069421759			
PTS	-0.0150668963726					
PTX3			-0.0209197808728	-0.0205061461322		
PYCARD		-0.0212823310368				
RAB25			-0.0166772738635			
RAB8A					-0.0165269089234	
RABEPK				-0.0139916964362		
RAC2						-0.014293571015
RARRES2			-0.0219476575849			
RARRES3				-0.0160145817708		
RASGRP1					-0.0158548036084	
RASL12	-0.0142701870866					
RBBP7					-0.0161180724827	
RBBP8				-0.0156894363993		
RBM14						-0.0132553968969
RBP1		-0.0200347782353		-0.0297188622255	-0.0261570281392	-0.0154323388204
RBX1				-0.0180043610433		
RCBTB2		-0.019829238606				
RCN1		-0.0162584577494		-0.0150629304145		
REG1A		-0.0201834884013				
RELB			-0.0158828369212			
RFK				-0.0144589495101		-0.0130512064256
RGS5	-0.0271150741698		-0.0200318733759			
RHOB				-0.0209443241053	-0.0214489489578	
RHOF					-0.0145201075538	-0.0150518262874
RHOH					-0.0199279414025	
RNASE2			-0.0189466299723			
RNASE3			-0.0172770384838			
RNASE4			-0.0184705875576			
RNF130			-0.0202424177963			
RNF14				-0.015290684695		
RNF167			-0.0339143057494			
RNH1		-0.0190890485027	-0.0193815608894			
ROBO1		-0.0148096301966	-0.0195507073715			-0.0211541111782
RPIA	-0.0145367588961			-0.0155580826993	-0.019594745481	-0.0159201978543
RPL26L1				-0.0150936391322		
RPL39L					-0.0242144592157	-0.0241811011168
RPP25						-0.0161438762601
RPP40				-0.0140460274556		
RPS4Y1	-0.0493167020802					
RPS5	-0.0239209787429					
RRAGD	-0.0197403726247					
RRM1						-0.0135241571361
RRN3				-0.0159859945641		
RTN2	-0.0208111339466					
RUVBL2		-0.0168878446636				-0.0131070273738
RWDD1	-0.0166616845276					
RWDD3				-0.0162044813309		
S100A11		-0.0168537339638				
S100A14	-0.0144637827669					
S100A2						-0.020818344675
S100B						-0.0231039289735
S100P				-0.0177046534305		
S1PR1		-0.0151504514999				
SAC3D1					-0.0163715130959	-0.0196365789668
SACS						-0.0172945392474
SALL1		-0.0160572888003				
SAMSN1		-0.0197781397149		-0.0165136181211	-0.0237039927954	
SAR1B	-0.0160945668306					
SAT1	-0.0141613271619			-0.0236980747029		
SATB1	-0.014522888516				-0.0171925693384	
SCEL						-0.0200515410905
SCG2		-0.0161515521155		-0.0201461940843	-0.0211817533994	
SCGB1A1			-0.0237557468121			
SCGB2A1		-0.0348873993087		-0.0232985319748	-0.0264476602096	-0.0143687074404
SCGB2A2				-0.0154431801137	-0.015739998279	
SCN3A					-0.0210390638617	
SCUBE2		-0.0182782094372				
SDC4			-0.0188485369124		-0.0196295843393	
SDF2L1						-0.0137622167179
SDS			-0.0159125092241			
SEC61B						-0.0136881106413
SEH1L				-0.0202274596649		
SELL					-0.0152222303945	
SEPP1	-0.0272911983491			-0.0350119789098	-0.0165006042052	
SEPW1	-0.0214809760307	-0.022623120885		-0.015244959758		
SERINC5			-0.0149990386145			
SERPINA3			-0.0294194454195			
SERPINA5					-0.015764914155	
SERPIND1				-0.0186496291422		
SERPINF1		-0.0159210992891				
SERPINH1				-0.0147646248255		
SERPINI1	-0.015729965814			-0.0206281712936		
SETD8						-0.0131222067946
SF3A3					-0.0157163455816	
SFN						-0.0262886076693
SFTPA2			-0.0220768378534			
SFTPD			-0.0243782076498			-0.0183923897297
SGPP1					-0.0174490186975	
SH3GL2				-0.0142572144891	-0.0163160842952	
SH3TC1		-0.0150912832071				
SHCBP1				-0.0146133949851		-0.0162095787887
SIK1	-0.0176105533579					
SLC14A1					-0.0145782208049	
SLC1A3	-0.0164137331329					
SLC25A13		-0.0213295776134				
SLC25A32				-0.0142666107041		
SLC26A2		-0.0261756369528			-0.0293829134831	
SLC27A5			-0.0150181558241			
SLC2A4RG						-0.0212972548458
SLC2A5				-0.01617880527		
SLC35A1			-0.0163217376295			
SLC38A1	-0.0183883283752			-0.0187301476481		
SLC39A4		-0.0171720290176				
SLC3A1		-0.0249967438316				
SLC46A3	-0.0194323742738					
SLC47A1					-0.0234946313588	
SLC5A6		-0.0176641661244	-0.017738653988	-0.0149215555727		-0.0154507918171
SLCO4A1	-0.019025536111					
SLIRP				-0.0163767524877	-0.02147900316	-0.0207119086389
SLIT2						-0.013663342797
SLN		-0.0275558074018				
SLPI			-0.0340609151219		-0.0229434842883	-0.0503917122822
SMA4					-0.0149193311797	
SMPDL3A	-0.0170600828309					
SMPX		-0.0179656758125				
SNAP25			-0.0220692295666	-0.0264842420112	-0.0263932930353	
SNRPB				-0.0161042783555		
SNRPB2				-0.0206980361698		
SNRPD2		-0.020254488988				
SNRPF					-0.0159844677677	
SNRPG					-0.0145761904753	
SNX6	-0.014971694966					
SNX7	-0.0138465187363					
SOBP						-0.019221094769
SORD					-0.0161383975041	
SOX9					-0.014362621684	
SPAG16					-0.0156437394487	
SPAG4			-0.0276787310064			-0.0169756515342
SPARCL1	-0.0197823018809			-0.0161940048046		
SPCS1				-0.0154028527002		
SPHK1						-0.0166746019418
SPINK4	-0.0191114052875					
SPINT2				-0.0143270605886		
SPON2		-0.0166265962242		-0.0153863753444		
SPP1		-0.0339548656245	-0.0745185451221	-0.0294432729062		
SPRR3		-0.0197424462623				
SPRY2	-0.0142889509426					
SPTLC1				-0.0144248016832		
SPTSSA			-0.0187990914911			
SRD5A1			-0.0166409126036			
SRM						-0.0217198761915
SRPRB						-0.013782645418
SRPX		-0.030651634553				-0.0230973394415
SSSCA1						-0.0178950885373
SST				-0.0218444587049	-0.0301491902758	
ST18	-0.0191513260692					
ST3GAL5			-0.0153541774327			
STAC			-0.0148364223063			
STAT3					-0.0171731686531	
STC1	-0.014964957294					
STOML2		-0.0147186984499				
STUB1						-0.0169416154695
STX18		-0.0229959571618		-0.0202103965015		
STXBP2					-0.0179018197503	
SUV39H1	-0.049591683385		-0.0207081878341		-0.016431459727	
SYNE2		-0.0147083243799				
TAC1				-0.0158152752808		
TACC3						-0.0182324721766
TAF11				-0.0189874859887		
TARP			-0.0224222826262			
TBC1D9		-0.0188774160644				
TBPL1						-0.0170252249801
TBX3	-0.0155235273151			-0.0147439615319		
TCEA1				-0.0147433745572		
TCEAL2			-0.0263021081082	-0.0146175648068		
TCL1B		-0.0162491955904				
TCN1			-0.0154799784761			
TCTN2		-0.0152668148909				
TDO2	-0.0171392492947		-0.0186276608773	-0.0196621020151	-0.0296213369905	-0.0134279282425
TDP2				-0.0145657951573	-0.0146118626255	
TERF2			-0.0153927811717			
TFF2	-0.0148149945703					
TGFB3					-0.0148288074074	
TGIF1				-0.0182611104347		
THAP11						-0.0151669880841
THOC7		-0.0166888154467				
TIMM10				-0.0163383460974		
TIMM13					-0.0194959494659	
TIMM23				-0.0156415919112		
TIMM8B					-0.0147940298161	-0.0180340783996
TIMM9		-0.036992179492				
TIMP1		-0.0239823757082	-0.0173671009222			
TIPIN					-0.0163069992415	-0.0159613664563
TLE2	-0.014075668726					
TLR1					-0.0156155326313	
TLR4			-0.0266616694083	-0.0297503670182	-0.0356080239725	
TM6SF1		-0.022467316117				
TM9SF3		-0.0212859331349				
TMEM100			-0.0170841474005			
TMEM126B	-0.0172452176497			-0.0143207481475		-0.0147043690012
TMEM14B				-0.015162919952		
TMEM158	-0.0272807247181	-0.0363504713299	-0.0236662152228	-0.0336985351977	-0.0227386296427	-0.0152499843548
TMEM164						-0.0159022122454
TMEM165	-0.0198906918726					
TMEM176A			-0.0229614845438			
TMEM176B	-0.0184675495403		-0.0283658440375			
TMEM38B				-0.021142207731		
TMEM45A	-0.017792730855		-0.0223032326573			
TMEM93						-0.0135863983028
TMSB15A	-0.0208102300251					
TMSB15B	-0.0142610327446					
TNFRSF12A				-0.0153304821781	-0.0171461664799	-0.0227513166184
TNFRSF1A				-0.0173600220948		
TNNC1		-0.0241829505221				
TNNC2		-0.0238280778251				
TNNI1		-0.022172667888				
TNNI2		-0.0210470646705				
TNNT1		-0.0352910839214				
TOB1				-0.0179591431981		
TOMM34				-0.0159791465594	-0.0205439020872	-0.0175031876014
TPD52L2						-0.0143355473444
TPM3		-0.015883374371				
TPM4				-0.0140114954651		
TPRKB				-0.0145851823321		
TPSB2	-0.0185619463446					
TRAC				-0.0206908689933		
TRAPPC4					-0.019369311022	
TRDV3	-0.0188839936164					
TRIM16			-0.0151427160557			
TSPAN13						-0.0157843914379
TSPAN5				-0.0199963643498	-0.0157239342626	
TSPAN7			-0.0363654418459	-0.0162242785946		
TSPAN8			-0.0186338622004			
TSPYL5		-0.0234084754624				
TTN		-0.0332390902314				
TUBA1A			-0.0189390852888			
TUBB2C					-0.0175551754364	-0.0139399144673
TUBB6		-0.0631257707677				
TWIST1						-0.0186317557554
TXNDC9	-0.0151228975638					
TYROBP			-0.0196083868323			
U2AF1					-0.0208240972674	
UAP1	-0.0148846844836			-0.0161902423402	-0.0186968497955	
UBE2E1						-0.0137957367323
UBE2E3		-0.0145414350979		-0.0168500553048		
UBE2M					-0.0150621544373	-0.0135286852136
UBE2S					-0.0188252519298	-0.0178190606409
UBE2V2				-0.0198227285123		
UBL5				-0.0145111472513		
UCHL3	-0.01564600806					-0.0151943909154
UFM1					-0.0143685691251	
UFSP2	-0.0164985041092					
UGGT1						-0.0135520082222
UGP2					-0.0161496172418	
UGT2A3		-0.0173410597933				
UGT2B17	-0.0284369397999					
UQCR10		-0.0160729597124				
UQCR11		-0.0174286598666				
UQCRFS1					-0.0167316765686	
UROS						-0.0135542857973
USP13		-0.0171056309436				
USP3		-0.0195571820097				
USP47						-0.014246792975
VAMP8		-0.0161735358101		-0.0145769112391	-0.01658191666	
VCAM1	-0.0274687295616					-0.0165201246135
VLDLR			-0.0149950967437			
VRK1						-0.0150848195209
VRK2						-0.0142352541287
VSIG4	-0.0224937406669					
VTCN1		-0.0149761835619				
WASF1			-0.0158265078258			
WASF3			-0.0169813938542			
WBP5	-0.0147903544371			-0.0141051436191	-0.0155962408558	
WBSCR22						-0.0138247269441
WDYHV1	-0.0182761191235					
WFDC1		-0.0147033322567				
WFDC2			-0.0401216060647			
WFS1						-0.0137964794467
WIF1			-0.0213651278886			
WWC3	-0.0150027338892					
XIST		-0.0366517806265		-0.0516415577114		
YIPF5				-0.0158794428821		
YRDC				-0.0140346783347		
YTHDF1					-0.0233220194697	
ZBED2	-0.0154158540091					
ZBED5		-0.0194839356635				
ZBTB20	-0.0153413809147					
ZBTB38					-0.0181507064158	
ZDHHC4		-0.0156083001789				
ZFPM2		-0.0156875676055				
ZG16	-0.0196515191675					
ZIC1				-0.0151987254481		
ZNF302					-0.0169817152066	
ZNF423					-0.0145566055722	
ZNF468				-0.0139964030627		
ZNF516			-0.0189626644254			
ZNF532	-0.0149045551753					
ZNF586		-0.0273451556269			-0.0216560984589	
ZNF593		-0.0152312252919				-0.0145303335955
ZNF91					-0.0321517480427	
