	0.04	0.12	0.37	01.11	03.33	10.0
PTX3		-0.0197088896566				-0.0233043119498
PUS1	-0.0124414790969	-0.0212627406295				
PUS7	-0.0178294484614					
PWP2	-0.012580821801				-0.0172879621021	
PYGB		-0.0136392134463				
QDPR	-0.013090366378					
QSOX1		-0.0227883808877		-0.0212819146968	-0.0199342906253	
RAB11FIP1	-0.0131865131977	-0.0151395458181				
RAB20				-0.0218110084694		-0.0154031555185
RAB21					-0.0154100169608	
RAB8B			-0.0155149400582			
RAC2			-0.0150409865864	-0.0178021768955		-0.0153084859922
RAMP1				-0.0186364773784		
RANGRF	-0.0133265987619					
RAP1GAP2		-0.0134056329076	-0.0176641789699			
RAPGEF4			-0.017618811318			
RARRES2		-0.0159759102831				
RASA1				-0.0158479643821		
RASA2		-0.0156602101612				
RASA4	-0.0148957905369					
RASGRP3			-0.016524284128			
RBP1	-0.0164023748559					
REXO2	-0.0148343002964					
RFTN1			-0.0200828516735			
RGS17						-0.0160695437952
RGS4				-0.0230656751478		
RGS5			-0.0175894798596			
RHOB			-0.0224141611686			
RHOH				-0.0215179125109		-0.0240511237978
RIMBP2				-0.0171077233842		
RNASE2		-0.0177104591656				
RNASE3						-0.015114237521
RNF128			-0.0151330038558			
RNF167	-0.0278440350731			-0.0239561912477		
RNH1		-0.050504955237				-0.0318943900316
ROPN1B		-0.0140223275176				
RPIA	-0.0152037963886		-0.0277802289141	-0.0175922028718	-0.0155474488337	-0.0246730132584
RPL36			-0.0198427876042	-0.0219936062244	-0.0171821811995	
RPS4Y1	-0.0264851501302			-0.0237705439748		
RPS6KA1		-0.0169561533841				
RRAS2						-0.0235477649498
RRM1	-0.0124339946188					
RRS1			-0.0206215936715		-0.0162758416439	
S100A12		-0.0163483058622				
S100A2				-0.0164972047344		
S100B			-0.0190085715727		-0.0198704481959	
S100P	-0.0132014394706		-0.0241259443913			-0.0308555044368
SALL1			-0.0149326464333			
SAMSN1						-0.0167040226214
SATB1	-0.0294526880915					
SCG5	-0.0188994582857	-0.0369761228295	-0.0158615864312	-0.01538076607	-0.0300318766238	-0.0209307908405
SCGB2A1		-0.0143869285175				
SDC1	-0.0244425581847	-0.0194274570601				
SDC4	-0.012415551394		-0.018130993597	-0.030098918528		-0.0235575042855
SEL1L3						-0.0205243803779
SELE			-0.0168179526627			
SELL			-0.0182044770394		-0.0148325415522	
SEMA3A				-0.0184802698701		
SEMA3C		-0.0143449760038				
SERPINA5		-0.0181264911863				
SERPINB1		-0.0154747412528				
SERPINB2		-0.0133916984762		-0.0173928565574		-0.0205603070636
SERPIND1			-0.018389393043	-0.0177631406462		
SERPINE2				-0.0169554586663	-0.0223800947141	
SERPINF1					-0.016994979283	-0.0160810969846
SERPINI1			-0.025548234303			-0.0195799472816
SERTAD2					-0.015239568414	
SEZ6L2				-0.0164144209265		
SFRP1	-0.0202184085386	-0.0272119118752				
SFRP4	-0.0125135518183					
SFTPA2				-0.0200677035818		
SFTPB				-0.0173910460552		
SGPP1				-0.0204367990183	-0.0151565413872	-0.0187017820865
SH2B3			-0.0192263556896	-0.0200763702586	-0.0248185244156	-0.0216502359794
SH3BGRL3	-0.0152158672896		-0.0236180780213			
SH3BP4			-0.0185913887566			
SIK1					-0.0207206345483	
SLC16A4						-0.0152665742279
SLC16A6						-0.0156481393812
SLC20A1	-0.0152763743957	-0.0165037931454	-0.027327344514	-0.0327542015013	-0.0272249797864	-0.0235824774754
SLC22A18		-0.0130688301395				
SLC22A4						-0.0158163700046
SLC24A3	-0.0125878163438					
SLC25A32					-0.0154749372969	
SLC25A46						-0.0302333368677
SLC26A2		-0.0214440407794				
SLC2A10	-0.0154528303801		-0.0175432203788			
SLC30A1					-0.0155061691023	
SLC31A2	-0.016203854791					
SLC35F2	-0.0218205041749	-0.0173293895169		-0.019418431788		-0.0194624124294
SLC38A1		-0.019928638825	-0.0172645768371			
SLC43A3					-0.0184969460067	
SLC44A4						-0.0253592296112
SLC5A6						-0.018364417597
SLC6A14				-0.0256647880888	-0.0159561470094	
SLC6A15			-0.0162305856539			-0.0186527907796
SLC6A8			-0.016246207715			
SLCO4A1			-0.0294486206418		-0.0212270209524	-0.0185541802956
SLIT2	-0.0145551677091					
SLK	-0.0141170747218					
SMA4			-0.0163609008543			
SMAD7				-0.0196272763268		
SMAGP		-0.0237191529092		-0.019691528281		-0.0226628270606
SMTN	-0.015294321902					
SMURF2			-0.0160687829104	-0.015850280292	-0.0229888783318	
SNAI2						-0.0170391217874
SNAP25	-0.0226101825089	-0.0339291620621	-0.025181212727			
SNAPC1		-0.0151441213524				
SNRPG						-0.0162074122428
SNX7				-0.019605016403		-0.0238932147039
SOAT1	-0.0146096519831					
SOBP		-0.0153972309097			-0.0215690248605	
SOLH			-0.0149223389878			
SOSTDC1						-0.0151891016546
SOX9		-0.0195892044866	-0.0240535527001	-0.0462227117143	-0.033168788053	-0.0489509913576
SPATA2L					-0.0165013900009	-0.0172193488548
SPEN					-0.0201057162626	
SPHK1		-0.0222872623184	-0.0206850466969			-0.017771632255
SPOCK1		-0.0224910643199				
SPP1	-0.0350124197316			-0.0383204361646		
SPRR3			-0.0169178072238			
SPRY1				-0.0230928756765	-0.0165432939453	-0.0174290328222
SPRY2		-0.0171409833084	-0.0304405024281	-0.0481470598153	-0.0427479171718	-0.0277061632089
SPSB1	-0.0126144539384					
SQRDL	-0.0158651622356					
SRGN	-0.0219973491108					-0.0228374667646
SRPX	-0.0205730249895		-0.0272368425805	-0.0198873509491		-0.0195836047304
ST3GAL5		-0.0166241453944			-0.0163900261494	
STC1						-0.0152431053602
STEAP1			-0.017590276033	-0.0270082696855	-0.0222371553858	-0.0441000262343
STEAP3	-0.0121880179399					
STX1A	-0.0179158862866	-0.035786222414	-0.0297461788578	-0.0439513822563	-0.0384261641312	-0.0422160384586
SUPV3L1		-0.0157045809238				
SUV39H1						-0.0176648055642
SYT1			-0.0166545564148			
TAC1			-0.020196771456			
TBCB					-0.0159157728177	
TCN1						-0.0231721567289
TESC			-0.0153023193108	-0.0184653832336		-0.015350020987
TEX10		-0.0149787384573		-0.018918020394		
TFF1	-0.036281917814	-0.0270530868083	-0.0526152119029	-0.0269315712484	-0.0228075702255	-0.0463104537295
TFF2			-0.0163409651744	-0.0231840308963		
TFF3			-0.0367488557664	-0.0156996947204	-0.0264440658194	-0.0150999022605
TFPI2	-0.011974904723					
TGFB1I1			-0.0154547445159			
TGFBI					-0.0157651810487	
TGFBR2			-0.0332607840315	-0.0207014651556		-0.0271374756676
THBS2	-0.0146778339523	-0.0138274017134				
THBS4	-0.0194217436182					
TICAM1		-0.0136298764598	-0.0223165754175	-0.0162864051202	-0.0170966762603	-0.0242794143913
TIMM13			-0.0197930441102			-0.0150948277907
TIMP1		-0.018287524995		-0.0156683831747		
TIPARP		-0.0159006866235				
TJP2	-0.0163850376393					
TM4SF1					-0.0166655397018	
TMC5				-0.0228437698654		
TMEM158	-0.0145653146618	-0.0243793524294	-0.0277580618456	-0.0221799851971		
TMEM164				-0.0221436203082	-0.0189442724253	
TMEM22			-0.0232328537746	-0.0247927149383		-0.0180683182605
TMEM33						-0.0157993948959
TNFAIP3						-0.0182318893291
TNFAIP6		-0.0138892556818				-0.0193666896927
TNFRSF12A				-0.0229473044605	-0.0148752591192	-0.0194617595637
TNFRSF1A					-0.0181300657455	
TNFRSF21			-0.0221726642228			
TNIP1				-0.0156243332326		
TNKS2	-0.0130061799426					
TNNC1			-0.0148257619596			
TNNT1					-0.015094851919	
TOP1				-0.0157105613595	-0.0192729263941	-0.0171830760834
TOR3A	-0.0128873288901					
TP53BP1	-0.0119662452865					
TPBG				-0.0189163894912		
TPD52L2				-0.0173905156094	-0.0182555009461	
TPM2			-0.0194427999623			
TRAF1			-0.015559538453			
TRBC1						-0.0164696622538
TRDV3						-0.0156909396949
TRIB2				-0.0237319042555		
TRIM22	-0.0125242604554	-0.0164362900859				
TRIM8					-0.016675464949	
TSC22D1					-0.0232604462753	
TSPAN1	-0.0138329476153					-0.0221992543719
TSPAN5		-0.0197215592758		-0.0271645559026	-0.0320883678609	-0.0158719394935
TSPAN7				-0.0162560244013		
TSPAN8		-0.0283710460307		-0.0291664592796		-0.0190551411973
TSPO	-0.0176795038543					
TST	-0.016113107321	-0.0144388282826				
TTC19	-0.0149834442512					
TTN			-0.0163824379244			
TTR				-0.0159293045268		
TUBB2A			-0.015459894226			
TUBB2B			-0.0150400532955			
TUBB6		-0.0164444482057				
TXLNA	-0.0129805063552					-0.0194429674058
U2AF1	-0.0135357529678					
UAP1				-0.025266779337		-0.0276970671475
UBE2E3	-0.0128488288616					
UBE2S		-0.0141534488455				
UCKL1				-0.0162876135279		
UGCG				-0.0188448643588		
UGT2B17			-0.0180136716901			
UGT2B28		-0.018855965146	-0.0168496536769			
UNG	-0.0153933839363					
UPP1			-0.0223273371757	-0.0197300442651		-0.016583224129
UQCR11			-0.0157582737759			
USP13			-0.0153584552471			
USP47	-0.0120202137565					
UTP3			-0.0153003947856			
VAMP8				-0.0162534984704		
VCAN	-0.0142613327137					
VEGFC			-0.0167428373529	-0.0175603009499	-0.0160038818045	-0.0212997933641
VIL1					-0.0156189754814	
VIM	-0.0213838750911	-0.0243342917851				
VPS26A		-0.0166354995302				
VPS28	-0.0137057623067					
VPS35	-0.0156427904131					
VPS37B	-0.0154783024471	-0.0137434134238			-0.0161260477112	
WARS			-0.0195790468162			
WASF3			-0.0207679333322	-0.0178048908159		-0.0225168808663
WDR43					-0.0165616955401	
XBP1				-0.0157819220459		
XIST					-0.0314866884338	
XYLT1				-0.0160481187338		
ZBTB38	-0.0190270193068	-0.0199050666268				-0.0210786438407
ZC3H12A					-0.0168670117618	
ZDHHC6		-0.03137607581				
ZFP36	-0.0138871833337	-0.0155997933039				-0.0206341507587
ZFPM2					-0.0168547348381	
ZMAT3					-0.0152579527734	
ZNF160	-0.0162832288057					
ZNF195		-0.0140879909516				
ZNF281			-0.0156163117989			
ZNF586		-0.0216956592329				
ZNF721	-0.0183130933231					
ZNF91		-0.0204131891759	-0.0269149228918			
ZW10	-0.0123978999641					
ZYX		-0.0145576020002	-0.0163619817894			
