	0.04	0.12	0.37	01.11	03.33	10.0
RCAN2	-0.0138276220901					
RCBTB2				-0.0129465003153	-0.0139923929474	-0.0193012466027
REG1A				-0.0187380835333		
REG1B				-0.0242998664591		
REG3A				-0.0178137384864		
RFNG	-0.0138889242815		-0.0164278810984			
RFTN1		-0.0138030823814	-0.0129358077743			
RGS20					-0.0135071300283	
RHBDF1		-0.0121439562521				
RHCG		-0.0142668143801		-0.0139699827836	-0.0142585401753	
RHOA		-0.0140138144068	-0.0132895935169		-0.0127770860484	
RHOH	-0.0146056612722	-0.0215031342412			-0.0214707925966	-0.014543679647
RIN2	-0.0229692974951	-0.0167684520783		-0.0242714276268	-0.0265038044749	-0.0321291721682
RIPK4		-0.0258805451754	-0.0124678613864	-0.0145022557611	-0.0193410685969	-0.0161075492206
RNASE2				-0.0134681835961		
RNASE4				-0.013305884808		
RND3	-0.0180855321529					
RNF123			-0.0122254449754			
RNF138				-0.0179752657858		
RNF187			-0.0146614192815			
RNF19B	-0.0153305794761					
RNF219	-0.0195898004218					-0.0170060680289
RNF44				-0.012890574289		
RPH3AL		-0.0122299012479				
RPIA					-0.0242207969784	-0.0203770098823
RPL23AP7	-0.0158145514602					
RPL36		-0.0139819288365	-0.018389503693			
RPL39L	-0.0156605026384			-0.0375147693079	-0.0262290875844	-0.018133992254
RPP38	-0.0158873631955					
RPS14P3		-0.0137968084808				
RPS4Y1	-0.0300729727725	-0.0220563697785	-0.0203162928937		-0.0441186157593	
RPS5	-0.0196154724691			-0.0133116351134		
RRAS2			-0.0152631824449			
RRS1	-0.0211118092367	-0.026793676032	-0.0229664833479	-0.0218888031525	-0.0311848773849	-0.0300076317085
RSRC1	-0.0167161742802					
RTP4				-0.0168168134722		
S100A12					-0.016632868458	
S100A14					-0.0145947317082	
S100A2	-0.0182655319069	-0.0129046068297	-0.0163217013885	-0.0205882995139	-0.0183025476574	
S100A7				-0.0178203467829	-0.0188950964643	-0.0276567005028
S100A9	-0.0220034983577				-0.0298844613302	-0.0324262449726
S100P				-0.0298228422499	-0.026420064445	-0.0409547303424
SAMD9			-0.0160327140751	-0.0202493665872	-0.0128794805942	-0.0189676012804
SATB1		-0.0204730715145	-0.0406120500365	-0.0250019971912		
SCEL		-0.0160890851897			-0.0181422163207	
SCG5				-0.0258732915603		
SCGB1A1					-0.0149833915911	
SCML1	-0.020432370569	-0.0149405554146		-0.0166554002884		-0.0207922240217
SDC1						-0.0136461402969
SDC4	-0.0197588886285		-0.018864722379		-0.0219552539311	-0.0320373540266
SDCCAG3		-0.0120951453928				
SDPR			-0.0133780993162			
SEH1L		-0.0144818596107	-0.0124636284805		-0.0160131324638	
SELL		-0.021051426019	-0.0228435602551			
SEMA3C	-0.0180796364045					
SERINC5		-0.0152792666622				
SERPINB2	-0.0414751819537	-0.0322412300631	-0.025519900102	-0.0350894939313	-0.0375968286058	-0.0453624278373
SERPINB5				-0.0248915203644		-0.0166631132834
SERPINB6					-0.0138957643753	
SERPINB8						-0.0143927246916
SERPINE1	-0.0222445119014	-0.0214177536286	-0.0226209785018	-0.0297278092711	-0.029594384494	-0.0366469478808
SERPINE2	-0.0163259291169	-0.0162055270069	-0.0211690490154	-0.020893723824	-0.0180377985989	-0.0203146398281
SFN					-0.0126776888855	
SGMS1	-0.0164662787351					
SH2B3						-0.0143129084999
SH3GLB2	-0.0146923766806					
SH3YL1		-0.0190087901471		-0.017586864572		
SKI		-0.0172329521897				
SLAMF7	-0.0165838006736		-0.0121662105831			
SLC20A1					-0.0124083148327	-0.0196232390722
SLC22A1			-0.0123769392142			
SLC22A4					-0.0174993278138	-0.0159705828414
SLC25A32						-0.0214721608113
SLC31A2	-0.0162498535279					
SLC35F2						-0.0177655119138
SLC39A4				-0.0173574572201	-0.0138948023888	-0.0139236714552
SLC3A1	-0.0199337905058					
SLC44A4					-0.0150355746501	
SLC5A3			-0.0151856717755			
SLC5A6	-0.0187495951268					-0.0169919778813
SLCO1B3	-0.0239698449449					
SLIRP			-0.0222813781079			
SMAD7		-0.013602868361	-0.0169896822438			-0.0180515384668
SMAGP		-0.0155683905714	-0.0153555148354	-0.0164419473965	-0.0209121572014	-0.0211622968936
SMS	-0.0143261163674		-0.0213246847136			
SMTN						-0.0161473321105
SNAI2	-0.027670487128			-0.0212640429783		
SNAPC1			-0.0123342851108			
SNORA21		-0.0126709611286				
SNRPE			-0.0155998582726			
SNRPG			-0.0191636955441			
SOX9	-0.0145330564748					-0.0419836269266
SPAG1						-0.0144988872278
SPAG16	-0.0193271207331					
SPAG4		-0.0196613417651	-0.0181887199334			
SPEN		-0.0134624895291				
SPHK1						-0.0140356351562
SPINK1				-0.0318073735314		
SPINK2		-0.0260747859872				
SPINK4				-0.0208192877112		
SPP1	-0.0288572804967					-0.015593154043
SPRR1B					-0.0122697649383	-0.0158670571393
SPRR3					-0.020554347055	-0.0168371376064
SPRY2						-0.0169377890115
SSBP2	-0.0224899388982				-0.016781010287	-0.0237552909994
SSR3	-0.0139326398579					
SSR4		-0.014522442235			-0.014346908011	
SST				-0.0174991246037		
ST3GAL1		-0.0129046532007				
ST3GAL5		-0.0125225466462	-0.0178752158974	-0.0235813468538	-0.0127408891936	
STAP1		-0.0130125429415			-0.0137622926741	
STARD3			-0.0129052200855			
STAT3		-0.0134711124991				
STEAP1						-0.0160486129525
STK39	-0.0138702791688					
STX1A						-0.0233632618279
STXBP1					-0.018176152081	
SULT1C2				-0.015445514059		
SYNGR3						-0.0184453749192
TATDN2	-0.0151179040626				-0.0169597530506	
TBC1D2			-0.0166863932644			
TBL1XR1			-0.0177642104797	-0.0139622149887		
TBX3		-0.0121010575375				
TCEA1			-0.0125947157344			
TCTA	-0.0185446192009					
TEAD1		-0.0120742251811				
TFB2M			-0.0139145356904			
TFEC			-0.0144337519211			
TFF2				-0.0144401984356		
TGFB1I1					-0.0171576238455	
TGFBI				-0.0155082842541		
TICAM1						-0.0162722586102
TIMP1			-0.0122095856026			
TIPARP						-0.0150081910314
TKT		-0.0175317429368		-0.0132574984109	-0.0143992914462	
TKTL1					-0.0145000653077	
TLN1	-0.0151957652508					
TLR1				-0.0140217003643		
TLR4	-0.0167473512662		-0.0378468251651	-0.0457984082019	-0.0134365732284	-0.0286943372796
TM9SF3				-0.0152598584259		
TMBIM1				-0.0174493908582		
TMC5					-0.019432461013	-0.0164320347573
TMEM14B	-0.0142457583276	-0.0171615823522	-0.0315678797384		-0.0123624072699	
TMEM30A		-0.0147129286991	-0.0174359092375	-0.0134848257164	-0.0132226730382	
TMEM45A				-0.0164038730443		-0.0137545700184
TMEM48			-0.0126942482463			
TMOD1			-0.0124725352069			
TNF	-0.0183679975055					-0.0172315931949
TNFAIP3	-0.0259032496944					
TNFAIP8			-0.0121723337065			
TNFRSF10B						-0.0152706420512
TNFRSF12A	-0.0176253496676	-0.0299781441154	-0.0288941928726	-0.0133929719049	-0.0305705453386	-0.0276230125968
TNFRSF1A						-0.013652550413
TNS3	-0.0175422035781					
TOMM20		-0.0189952939948				
TOX3					-0.0161164036231	
TPM4				-0.0157326570279		-0.0172910227926
TPST1				-0.0154831115018		
TPST2			-0.0134681651859			
TRBC1					-0.0135378736151	
TREM1					-0.0133687670359	-0.013514472154
TRIB2		-0.014926987828				-0.0148844903862
TRIM13					-0.0145817670053	
TRIM16	-0.0160035731851	-0.0128917269332		-0.0156308582017	-0.0205921341128	
TRIM58			-0.0166897121893			
TSEN2	-0.0179261934971					
TSPAN5		-0.016504412664				-0.0228138773105
TSPYL5	-0.0181925246289					
TTPAL			-0.0135994906849			
TTTY15					-0.013874008486	
TUBB2A		-0.0140571677051		-0.0172458101941		
TUFT1			-0.0119796259658	-0.0190523015631	-0.0158962564367	
TXN			-0.0180417334597			
TXNRD1		-0.0122919794969		-0.014073516464		-0.0174743175813
UAP1	-0.0192590751942				-0.027452526262	-0.0266565639035
UBE2E3				-0.0137071558013		
UBL3		-0.0126722473232				
UBN1		-0.0129890746457				
UBQLN2		-0.016781195664	-0.0142518362869			
UCHL3			-0.0124855936203			
UFM1	-0.0505817900194	-0.0140487736596			-0.0151771798218	
UGT8	-0.0151536334512					
UNC13B		-0.0159271238248				
UPF2	-0.0153077468822					
UPK1B					-0.0146226289366	
UPP1						-0.0226519419383
UQCR11			-0.0127425449701			
UQCRH		-0.0161858198857				
USP36	-0.0151262503515					
USP6NL		-0.0229064669699	-0.0215722420866		-0.0132202591557	
USP9Y			-0.0172077900951		-0.0157499816985	
VAMP7		-0.0167692608872	-0.0119212596885			
VASP			-0.0158482834367			-0.0151634449961
VEGFA			-0.0172598060869			
VEGFC			-0.0201676320706		-0.019786881564	-0.0165732056023
VIL1				-0.0157921305019		
VKORC1			-0.0131443359215			
VNN1			-0.0201892855613			
VPS72					-0.0162327460154	
VTCN1	-0.01868831268				-0.0123445337792	
VTI1B			-0.0132366558607		-0.0125376326683	
WBP5	-0.0170077508623					
WDR3			-0.0131638028135			
WDR43						-0.0198999488406
WNT5A		-0.0146277153084		-0.0185846618746	-0.0225733963747	-0.0142125429983
WNT5B		-0.0137090636183			-0.0161641848313	
XIST				-0.0247167401625		
XK			-0.0202177879289	-0.0147693956424	-0.0149541460887	
YAP1						-0.0161225649976
YWHAZ				-0.0139545028397		
ZBED2						-0.0163128666022
ZDHHC4			-0.0147068930242			
ZDHHC6		-0.0287667533205		-0.0136235303695		
ZEB1				-0.0135229485254		
ZEB2	-0.0175673623856		-0.0128106786239			
ZMAT3	-0.0200586522033		-0.0220511314678			
ZNF136	-0.015622446339					
ZNF211		-0.0131826941831				
ZNF217	-0.019768429682			-0.0186640960746		
ZNF22		-0.0122030567811				
ZNF264	-0.0204734643754	-0.0184208512749			-0.0158643591873	
ZNF267	-0.0140242156868					-0.0135041819618
ZNF274	-0.0179093832158					
ZNF32			-0.0119004383335			
ZNF365					-0.0128943829914	-0.0152759160891
ZNF574	-0.0161659644434					
ZNF586	-0.0150922458197	-0.0220427672025	-0.0172211119811	-0.0148350788059	-0.0150195971317	
ZNF587	-0.0138488125193					
ZNF665				-0.0138484462394		
ZNF91		-0.0181289021421				
ZSCAN18		-0.012999790112				
